source_id,entity_type,record_id,municipality,event_date,category,data
toronto_permits,permit,26 121143 PLB:00,toronto,2026-03-05,renovation,"{""lat"": ""43.71567"", ""lng"": ""-79.24612"", ""ward"": ""E2032"", ""work"": ""Building Permit Related(PS)"", ""status"": ""Inspection"", ""address"": ""1 MONTVALE DR"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd Detached"", ""description"": ""Plumbing - PROPOSED AS BUILT BEAM HAS BEEN  INSTALLED AT MAIN FLOOR CEILING INSTEAD OF LOADBEARING WALL AT MAIN FLOOR AND RELOCATE PLUMBING FIXTURES FOR MAIN FLOOR WASHROOM NO CHANGE IN FIXTURES NUMBER."", ""issued_date"": ""2026-03-05"", ""permit_type"": ""Plumbing(PS)"", ""postal_code"": ""M1M"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd Detached"", ""permit_number"": ""26 121143 PLB"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-02-25"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""1 MONTVALE DRIVE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
calgary_permits,permit,BP2026-03889,calgary,2026-04-27,renovation,"{""work"": ""New"", ""status"": ""Issued Permit"", ""address"": ""218 CALAIS DR SW"", ""area_m2"": null, ""province"": ""AB"", ""current_use"": ""Residential"", ""description"": ""Garage"", ""issued_date"": ""2026-04-27"", ""permit_type"": ""Residential Improvement Project"", ""builder_name"": ""HOMES BY US"", ""neighborhood"": ""Currie Barracks"", ""permit_number"": ""BP2026-03889"", ""applicant_name"": ""HOMES BY US"", ""completed_date"": null, ""geocode_failed"": true, ""structure_type"": ""1301 - Private Detached Garage"", ""contractor_name"": ""HOMES BY US"", ""application_date"": ""2026-03-13"", ""status_canonical"": ""issued"", ""construction_value"": 69051.04, ""normalized_address"": ""218 CALAIS DRIVE SOUTHWEST"", ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": ""0"", ""normalized_business_name"": ""HOMES BY US"", ""contractor_name_normalized"": ""homes by us""}"
langley_township_permits,permit,BP156689,langley_township,2026-04-24,renovation,"{""status"": ""Issued"", ""address"": ""41 7960 197 ST"", ""builder"": ""ALLRIGHT SPRINKLERS LTD"", ""province"": ""BC"", ""description"": ""This permit is issued for a fire suppression system to include 116 sprinkler heads for building 7, units 37-41 at the Lanstone Homes townhome project at 7960 197 Street."", ""issued_date"": ""2026-04-24"", ""permit_type"": ""FIRE SPRINKLERS"", ""permit_number"": ""BP156689"", ""geocode_failed"": true, ""contractor_name"": ""ALLRIGHT SPRINKLERS LTD"", ""status_canonical"": ""issued"", ""normalized_address"": ""41 7960 197 STREET"", ""permit_type_canonical"": ""renovation"", ""normalized_business_name"": """", ""contractor_name_normalized"": ""allright sprinklers""}"
toronto_permits,permit,26 137692 DRN:00,toronto,2026-04-27,renovation,"{""lat"": ""43.64789"", ""lng"": ""-79.48055"", ""ward"": ""S0430"", ""work"": ""Building Permit Related (DR)"", ""status"": ""Permit Issued"", ""address"": ""142 DEFOREST RD"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd-Detached"", ""description"": ""Drain - Proposal for a 2 storey rear addition and interior alterations to an existing SFD-detached dwelling.See also 26 116066 ZAP"", ""issued_date"": ""2026-04-27"", ""permit_type"": ""Drain and Site Service"", ""postal_code"": ""M6S"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd-Detached"", ""permit_number"": ""26 137692 DRN"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-04-01"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""142 DEFOREST ROAD"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
calgary_permits,permit,BP2025-20505,calgary,2026-04-09,renovation,"{""work"": ""New"", ""status"": ""Issued Permit"", ""address"": ""#1120 70 SAGE HILL RO NW"", ""area_m2"": null, ""province"": ""AB"", ""current_use"": ""Non-Residential"", ""description"": ""Sage Hill Commercial Building-4"", ""issued_date"": ""2026-04-09"", ""permit_type"": ""Commercial / Multi Family Project"", ""builder_name"": """", ""neighborhood"": ""Sage Hill"", ""permit_number"": ""BP2025-20505"", ""applicant_name"": ""ARUP DATTA ARCHITECT"", ""completed_date"": null, ""geocode_failed"": true, ""structure_type"": ""3102 - Grocery Store"", ""contractor_name"": null, ""application_date"": ""2025-10-20"", ""status_canonical"": ""issued"", ""construction_value"": 3257370.0, ""normalized_address"": ""70 SAGE HILL RO NORTHWEST"", ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": ""0"", ""normalized_business_name"": """", ""contractor_name_normalized"": null}"
edmonton_permits,permit,1-651039594,edmonton,2026-04-02,renovation,"{""lat"": ""53.44966"", ""lng"": ""-113.37724"", ""work"": """", ""status"": ""Issued"", ""address"": ""2426 - 19A AVENUE NW"", ""area_m2"": null, ""province"": ""AB"", ""description"": ""To construct interior alterations (Basement development, NOT to be used as an additional Dwelling). 1 bedroom"", ""issued_date"": ""2026-04-02"", ""permit_type"": ""Home Improvement"", ""neighbourhood"": ""Laurel"", ""permit_number"": ""1-651039594"", ""structure_type"": ""Semi-Detached House (210)"", ""status_canonical"": ""issued"", ""construction_value"": 20000.0, ""normalized_address"": ""2426 19A AVENUE NORTHWEST"", ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""normalized_business_name"": """"}"
toronto_permits,permit,25 228000 HVA:00,toronto,2026-03-23,renovation,"{""lat"": ""43.71761"", ""lng"": ""-79.35919"", ""ward"": ""N1529"", ""work"": ""Building Permit Related(MS)"", ""status"": ""Permit Issued"", ""address"": ""68 RYKERT CRES"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd - Detached"", ""description"": ""HVAC - Renovation of existing house, including partial basement underpinning, and second floor rear addition."", ""issued_date"": ""2026-03-23"", ""permit_type"": ""Mechanical(MS)"", ""postal_code"": ""M4G"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd - Detached"", ""permit_number"": ""25 228000 HVA"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-06"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""68 RYKERT CRESCENT"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
toronto_permits,permit,25 269800 HVA:00,toronto,2026-02-25,renovation,"{""lat"": ""43.72642"", ""lng"": ""-79.29164"", ""ward"": ""E2021"", ""work"": ""Building Permit Related(MS)"", ""status"": ""Inspection"", ""address"": ""2 LEBOVIC AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Vacant Building"", ""description"": ""HVAC - Proposal for interior alterations for a fitness center."", ""issued_date"": ""2026-02-25"", ""permit_type"": ""Mechanical(MS)"", ""postal_code"": ""M1L"", ""builder_name"": ""None"", ""proposed_use"": ""Fitness Center"", ""permit_number"": ""25 269800 HVA"", ""completed_date"": null, ""structure_type"": ""Fitness Centre"", ""contractor_name"": ""None"", ""application_date"": ""2025-12-24"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""2 LEBOVIC AVENUE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
winnipeg_permits,permit,26-111352 RP,winnipeg,2026-03-05,renovation,"{""lat"": ""49.88391"", ""lng"": ""-97.19803"", ""work"": ""Interior Alteration"", ""status"": ""Issued"", ""address"": ""1485 PORTAGE AVE"", ""province"": ""MB"", ""community"": ""Assiniboia"", ""issued_date"": ""2026-03-05"", ""permit_type"": ""Retail"", ""permit_group"": ""Non-Residential"", ""neighbourhood"": null, ""permit_number"": ""26-111352 RP"", ""applicant_name"": """", ""completed_date"": null, ""structure_type"": ""Retail Store"", ""contractor_name"": null, ""application_date"": ""2026-02-03"", ""status_canonical"": ""issued"", ""normalized_address"": ""1485 PORTAGE AVENUE"", ""dwelling_units_lost"": ""0"", ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": ""0"", ""normalized_business_name"": """", ""contractor_name_normalized"": null}"
toronto_permits,permit,26 134571 BLD:00,toronto,2026-04-22,renovation,"{""lat"": ""43.69917"", ""lng"": ""-79.42982"", ""ward"": ""S1224"", ""work"": ""Multiple Projects"", ""status"": ""Permit Issued"", ""address"": ""48 CAMBERWELL RD"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd Detached"", ""description"": ""Proposal for basement underpinning (31.11m), interior alterations (236.73 m²) rear yard and second storey addition (202 m²) with rear deck."", ""issued_date"": ""2026-04-22"", ""permit_type"": ""Small Residential Projects"", ""postal_code"": ""M6C"", ""builder_name"": ""LIONEL WARREN"", ""proposed_use"": ""Sfd Detached"", ""permit_number"": ""26 134571 BLD"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""LIONEL WARREN"", ""application_date"": ""2026-03-25"", ""status_canonical"": ""issued"", ""construction_value"": 750000.0, ""normalized_address"": ""48 CAMBERWELL ROAD"", ""dwelling_units_lost"": ""0"", ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": ""0"", ""floor_area_residential"": 253.99, ""floor_area_institutional"": 0, ""normalized_business_name"": ""LIONEL WARREN"", ""contractor_name_normalized"": ""lionel warren""}"
burlington_permits,permit,5554,burlington,2026-04-28,new_construction,"{""lat"": ""43.40189"", ""lng"": ""-79.7909"", ""work"": ""New"", ""status"": ""Issued"", ""address"": ""2158 ORCHARD RD."", ""province"": ""ON"", ""description"": ""Attached Deck"", ""issued_date"": ""2026-04-28"", ""permit_type"": ""SO Other Single Detached Dwelling"", ""permit_number"": ""26-001220"", ""application_date"": ""2026-01-20"", ""status_canonical"": ""issued"", ""construction_value"": 30000.0, ""normalized_address"": ""2158 ORCHARD ROAD"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": 0, ""normalized_business_name"": """"}"
edmonton_permits,permit,2-655162114,edmonton,2026-05-04,new_construction,"{""work"": ""(01) Building - New"", ""status"": ""Issued"", ""address"": ""7383 - KEELER CRESCENT SW"", ""area_m2"": 149.57, ""province"": ""AB"", ""description"": ""To construct a Residential Use building in the form of a Single Detached House with an unenclosed front porch."", ""issued_date"": ""2026-05-04"", ""permit_type"": ""Single, Semi-detached & Rowhousing"", ""neighborhood"": ""Keswick"", ""permit_number"": ""2-655162114"", ""geocode_failed"": true, ""structure_type"": ""Single Detached House (110)"", ""status_canonical"": ""issued"", ""construction_value"": 201250.0, ""normalized_address"": ""7383 KEELER CRESCENT SOUTHWEST"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": ""1"", ""normalized_business_name"": """"}"
edmonton_permits,permit,2-651940545,edmonton,2026-04-29,new_construction,"{""work"": ""(01) Building - New"", ""status"": ""Issued"", ""address"": ""4708 - 17 AVENUE SW"", ""area_m2"": 306.02, ""province"": ""AB"", ""description"": ""To construct a Residential Use building in the form of a Single Detached House with a front attached Garage, unenclosed front porch, rear uncovered deck (3.91m x 3.05m), rear covered deck (4.62m x 3.05m), front and rear balconies, walkout Basement, side entrance, fireplace, Basement development with wet bar (NOT to be used as an additional Dwelling), and to develop a Secondary Suite in the Basement."", ""issued_date"": ""2026-04-29"", ""permit_type"": ""Single, Semi-detached & Rowhousing"", ""neighborhood"": ""Meltwater"", ""permit_number"": ""2-651940545"", ""geocode_failed"": true, ""structure_type"": ""Single Detached House (110)"", ""status_canonical"": ""issued"", ""construction_value"": 411750.0, ""normalized_address"": ""4708 17 AVENUE SOUTHWEST"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": ""2"", ""normalized_business_name"": """"}"
toronto_permits,permit,26 135014 FSU:00,toronto,2026-04-30,renovation,"{""lat"": ""43.64096"", ""lng"": ""-79.39111"", ""ward"": ""S1036"", ""work"": ""Fire Alarm"", ""status"": ""Permit Issued"", ""address"": ""65 NAVY WHARF CRT"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Apartment Building"", ""description"": ""Replacement of existing fire alarm system with a non-proprietary fire alarm system."", ""issued_date"": ""2026-04-30"", ""permit_type"": ""Fire/Security Upgrade"", ""postal_code"": ""M5V"", ""builder_name"": ""None"", ""proposed_use"": ""Apartment Building"", ""permit_number"": ""26 135014 FSU"", ""completed_date"": null, ""structure_type"": ""Apartment Building"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-26"", ""status_canonical"": ""issued"", ""construction_value"": 700000.0, ""normalized_address"": ""65 NAVY WHARF CRT"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
st_catharines_permits,permit,7740,st_catharines,2026-04-30,other,"{""work"": ""To replace the fire alarm panel and associated smoke detectors at EAST ACADEMIC #1, BROCK UNIVERSITY."", ""status"": ""Permit Issued"", ""address"": ""GLENRIDGE AVENUE"", ""province"": ""ON"", ""issued_date"": ""2026-04-30"", ""permit_type"": ""Assembly"", ""permit_number"": ""26-104905"", ""geocode_failed"": true, ""application_date"": ""2026-04-22"", ""status_canonical"": ""issued"", ""normalized_address"": ""GLENRIDGE AVENUE"", ""permit_type_canonical"": ""other"", ""normalized_business_name"": """"}"
toronto_permits,permit,24 247212 PLB:01,toronto,2026-03-16,renovation,"{""lat"": ""43.71283"", ""lng"": ""-79.24532"", ""ward"": ""E2036"", ""work"": ""Building Permit Related(PS)"", ""status"": ""Revision Issued"", ""address"": ""82 KELSONIA AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""01"", ""current_use"": ""Sfd Detached"", ""description"": ""REV 01: PLB permit revision #24 247212Plumbing - Proposed construction of second floor garden suite over existing one-storey storage shed"", ""issued_date"": ""2026-03-16"", ""permit_type"": ""Plumbing(PS)"", ""postal_code"": ""M1M"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd Detached + Garden Suite"", ""permit_number"": ""24 247212 PLB"", ""completed_date"": null, ""structure_type"": ""Laneway / Rear Yard Suite"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-10"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""82 KELSONIA AVENUE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
toronto_permits,permit,26 131095 BLD:00,toronto,2026-04-01,new_construction,"{""lat"": ""43.67324"", ""lng"": ""-79.31406"", ""ward"": ""S1937"", ""work"": ""New Building"", ""status"": ""Permit Issued"", ""address"": ""8 EDGEWOOD GRV"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd"", ""description"": ""Proposal to construct a new 2 storey frame and masonry house and masonry veneer single car car detached garage."", ""issued_date"": ""2026-04-01"", ""permit_type"": ""New Houses"", ""postal_code"": ""M4L"", ""builder_name"": ""TIMOTHY ROY W PEABODY"", ""proposed_use"": ""Sfd"", ""permit_number"": ""26 131095 BLD"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""TIMOTHY ROY W PEABODY"", ""application_date"": ""2026-03-18"", ""status_canonical"": ""issued"", ""construction_value"": 1200000.0, ""normalized_address"": ""8 EDGEWOOD GRV"", ""dwelling_units_lost"": ""0"", ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": ""1"", ""floor_area_residential"": 387.13, ""floor_area_institutional"": 0, ""normalized_business_name"": ""TIMOTHY ROY W PEABODY"", ""contractor_name_normalized"": ""timothy roy w peabody""}"
